"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
29,15.196,0.70792926916299,0.599490823345026,30.392,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
30,15.72,0.708309491745872,0.758098180709279,31.44,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
31,16.244,0.707816149868464,0.821510174728148,32.488,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
32,16.768,0.709195647381166,0.845428769286879,33.536,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
33,17.292,0.706494768525568,0.845177712089789,34.584,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
34,17.816,0.709327913792511,0.854039172593743,35.632,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
35,18.34,0.707831559047115,0.841050467730609,36.68,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
36,18.864,0.708826153945856,0.835986031505318,37.728,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
37,19.388,0.708050665820061,0.836128747561673,38.776,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
38,19.912,0.708259216564168,0.832484894544231,39.824,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
39,20.436,0.707686344544405,0.830809285878474,40.872,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
40,20.96,0.708856840887938,0.826695996625182,41.92,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
41,21.484,0.708027694193877,0.831505562417919,42.968,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
42,22.008,0.708728592715901,0.844057269266686,44.016,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
43,22.532,0.708971435363653,0.856153396474134,45.064,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
44,23.056,0.706911946588618,0.857349495831607,46.112,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
45,23.58,0.708354261355813,0.847761271294699,47.16,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
46,24.104,0.707892446988925,0.832928069126323,48.208,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
47,24.628,0.707755178817154,0.824524470315932,49.256,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
48,25.152,0.70838536936861,0.816652066438232,50.304,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
49,25.676,0.707198451888406,0.813252900412013,51.352,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
50,26.2,0.70998914848028,0.805987039642351,52.4,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
51,26.724,0.707713686551216,0.808544356982263,53.448,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
52,27.248,0.708230155825538,0.819898721114265,54.496,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
53,27.772,0.710022051332883,0.816480951445771,55.544,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
54,28.296,0.708495750875853,0.814568970557055,56.592,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
55,28.82,0.707193094768631,0.815017301063801,57.64,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
56,29.344,0.707969308506105,0.812229291626672,58.688,"2014_nk_194","Nush",2014,NA,NA,NA,503.673561782524,593.343490343276,1123.456,0.707230168454572
